snapshot_date,analysis_mode,evidence_mode,subject_area,topic_name,table_name,grain,dimension_key,metric_name,metric_value,raw_evidence_required,source_scope,migration_status,schema_version,metric_version,run_id
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,下发到首次跟进_60分钟达标率,72.22,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,下发到首次跟进_60分钟达标率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,下发到首次跟进_60分钟达标率,100.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,平均首次跟进到到店_小时,56.06,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,平均首次跟进到到店_小时,57.97,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,平均首次跟进到到店_小时,94.02,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,平均首次跟进到到店_小时,79.53,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,平均首次跟进到到店_小时,18.47,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,首次跟进到到店_24小时达标率,50.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,首次跟进到到店_24小时达标率,44.44,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,首次跟进到到店_24小时达标率,50.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,首次跟进到到店_24小时达标率,16.67,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,首次跟进到到店_24小时达标率,100.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,到店率,7.2,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,到店率,4.63,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,到店率,19.35,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,到店率,24.14,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,到店率,10.53,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,到店率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,到店率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,EXEED星途,到店率,100.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,试驾率,3.98,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,试驾率,2.23,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,试驾率,9.68,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,试驾率,3.45,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,试驾率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,试驾率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,试驾率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,EXEED星途,试驾率,100.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,直播,成交率,0.39,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,其他,成交率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信,成交率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途星纪元直播营销中心,成交率,13.79,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,星途汽车直播营销中心,成交率,10.53,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,私信投放,成交率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,主页,成交率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,process_sla,process_sla,sla_channel3,dimension,EXEED星途,成交率,0.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,table,ALL,row_count,22.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星途ET5,线索量,733.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星纪元ES,线索量,580.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,未知意向,线索量,33.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星途凌云,线索量,24.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星纪元ET,线索量,20.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,EX7,线索量,18.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星途揽月,线索量,14.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,瑶光C-DM,线索量,8.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星途ET5/2026款/1.5T REEV/210激光雷达智尊版,线索量,2.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星途瑶光,线索量,2.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,瑶光C-DM/2025款MY/1.5T/1DHT两驱/寰球版120长续航两驱,线索量,1.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,揽月C-DM,线索量,1.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星纪元ES/2025款/REEV/REEV Pro 高速智驾,线索量,1.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
2026-03-12,raw-evidence,raw,model_path,model_path,model_path_summary,dimension,星纪元ET/2025款,线索量,1.0,True,raw-input:总部新媒体线索2026-03-13.csv,partially_unified_capable,1.0.0,metric-v1,runtime-check-raw
